CODISTAT_COMUNE_DOM,COMUNE_DOM,PROVINCIA_DOM,TOT_DOSE1,TOT_DOSE2
097048,MERATE,LECCO,10322,5008
013137,LURAGO MARINONE,COMO,1520,658
098010,CASALPUSTERLENGO,LODI,9876,4591
019104,TICENGO,CREMONA,276,118
098021,CORNEGLIANO LAUDENSE,LODI,2001,894
018160,TORREVECCHIA PIA,PAVIA,2026,873
018079,LANGOSCO,PAVIA,203,109
015042,CALVIGNASCO,MILANO,734,300
019078,QUINTANO,CREMONA,588,242
097011,BULCIAGO,LECCO,1903,857
017132,PAITONE,BRESCIA,1202,510
016004,ALBINO,BERGAMO,11240,5341
017156,PROVAGLIO D'ISEO,BRESCIA,4696,1916
097084,VARENNA,LECCO,476,245
016082,CORNA IMAGNA,BERGAMO,556,294
015009,ARESE,MILANO,13098,5753
016143,MOZZO,BERGAMO,4847,2397
017048,CELLATICA,BRESCIA,3438,1596
019110,TRIGOLO,CREMONA,1140,640
018025,CALVIGNANO,PAVIA,83,51
019058,MONTE CREMASCO,CREMONA,1414,587
097077,SUEGLIO,LECCO,86,47
016085,COSTA VALLE IMAGNA,BERGAMO,375,201
014017,CERCINO,SONDRIO,447,217
017114,MONTIRONE,BRESCIA,3421,1229
017012,BARGHE,BRESCIA,773,329
015093,CORSICO,MILANO,20650,9522
018069,GARLASCO,PAVIA,5796,2513
012019,BRENTA,VARESE,1031,513
014059,SERNIO,SONDRIO,329,162
097034,ERVE,LECCO,502,231
097006,BARZANO',LECCO,3268,1545
012002,ALBIZZATE,VARESE,3334,1610
013095,ERBA,COMO,11393,5561
016162,PIANICO,BERGAMO,887,467
108024,GIUSSANO,MONZA E DELLA BRIANZA,16617,6886
097002,AIRUNO,LECCO,1812,832
019075,PIEVE SAN GIACOMO,CREMONA,1004,504
018193,COLLI VERDI,PAVIA,696,421
016152,OSIO SOPRA,BERGAMO,3282,1317
019051,GRUMELLO CREMONESE ED UNITI,CREMONA,1068,548
016249,CORNALBA,BERGAMO,166,99
015098,CUSANO MILANINO,MILANO,11938,5802
019085,ROBECCO D'OGLIO,CREMONA,1457,808
012127,TRADATE,VARESE,11692,5422
019100,SPINADESCO,CREMONA,947,422
018174,VERRETTO,PAVIA,229,112
017107,MAZZANO,BRESCIA,7792,3334
019080,RIPALTA ARPINA,CREMONA,658,285
014038,LOVERO,SONDRIO,420,199
016035,BRACCA,BERGAMO,413,205
013186,POGNANA LARIO,COMO,438,203
017070,ESINE,BRESCIA,3462,1701
014030,FUSINE,SONDRIO,387,179
014067,TORRE DI SANTA MARIA,SONDRIO,533,256
020066,VIADANA,MANTOVA,9880,4398
018172,VELEZZO LOMELLINA,PAVIA,62,26
017001,ACQUAFREDDA,BRESCIA,917,365
016250,MEDOLAGO,BERGAMO,1473,629
013046,CARIMATE,COMO,2908,1201
016113,GHISALBA,BERGAMO,3640,1465
017123,OME,BRESCIA,2235,979
018054,CORANA,PAVIA,459,214
018057,CORVINO SAN QUIRICO,PAVIA,657,373
013003,ALBAVILLA,COMO,4528,2168
019023,CASTELDIDONE,CREMONA,360,171
015166,PADERNO DUGNANO,MILANO,29092,12785
016040,BRIGNANO GERA D'ADDA,BERGAMO,3838,1819
015014,BASIANO,MILANO,2256,916
020062,SERRAVALLE A PO,MANTOVA,943,428
108036,ORNAGO,MONZA E DELLA BRIANZA,3251,1367
020015,CASTEL GOFFREDO,MANTOVA,6771,2908
012122,SOLBIATE OLONA,VARESE,3329,1602
013252,TREMEZZINA,COMO,3191,1445
020057,SAN GIORGIO BIGARELLO,MANTOVA,7290,3256
108037,RENATE,MONZA E DELLA BRIANZA,2659,1311
018088,MEDE,PAVIA,3932,2982
098012,CASELLE LURANI,LODI,1722,714
015146,MILANO,MILANO,846879,380750
015086,CORMANO,MILANO,12157,5582
017171,SAN FELICE DEL BENACO,BRESCIA,2025,928
016126,LEVATE,BERGAMO,2464,1080
020055,SAN BENEDETTO PO,MANTOVA,4175,1942
013083,CREMIA,COMO,415,170
018061,DORNO,PAVIA,2804,1258
015188,ROSATE,MILANO,3634,1513
013111,GRANDOLA ED UNITI,COMO,791,344
018046,CERTOSA DI PAVIA,PAVIA,3273,1390
015247,ZIBIDO SAN GIACOMO,MILANO,4143,1603
020060,SCHIVENOGLIA,MANTOVA,830,460
013087,DIZZASCO,COMO,530,326
019112,VAILATE,CREMONA,3000,1368
014046,NOVATE MEZZOLA,SONDRIO,1109,539
016088,CREDARO,BERGAMO,2070,1021
098019,CODOGNO,LODI,10084,4994
016027,BLELLO,BERGAMO,33,18
012140,VIZZOLA TICINO,VARESE,310,137
014033,GROSIO,SONDRIO,2899,1523
098028,GRAFFIGNANA,LODI,1747,870
019061,MOTTA BALUFFI,CREMONA,531,278
097049,MISSAGLIA,LECCO,5585,2405
012087,LAVENO-MOMBELLO,VARESE,5543,2967
016081,COMUN NUOVO,BERGAMO,2712,1177
019064,OSTIANO,CREMONA,1819,883
097039,IMBERSAGO,LECCO,1630,735
014071,VALDIDENTRO,SONDRIO,2272,1047
014014,CASTELLO DELL'ACQUA,SONDRIO,388,212
097024,COLLE BRIANZA,LECCO,1143,489
018185,ZECCONE,PAVIA,1071,392
018126,ROCCA SUSELLA,PAVIA,105,68
018175,VERRUA PO,PAVIA,852,396
108027,LIMBIATE,MONZA E DELLA BRIANZA,19946,9044
013044,CARATE URIO,COMO,784,385
018121,RETORBIDO,PAVIA,984,562
097013,CALOLZIOCORTE,LECCO,9297,4531
017080,GOTTOLENGO,BRESCIA,3120,1345
013201,ROVELLASCA,COMO,5000,2209
013106,GARZENO,COMO,505,223
020072,BORGO MANTOVANO,MANTOVA,3393,1565
017032,CALCINATO,BRESCIA,7315,2823
012108,OLGIATE OLONA,VARESE,7661,3489
017131,PAISCO LOVENO,BRESCIA,116,44
014009,BORMIO,SONDRIO,2456,1283
017200,VILLACHIARA,BRESCIA,898,390
014005,ARDENNO,SONDRIO,2155,1045
015062,CASTANO PRIMO,MILANO,6305,2943
097065,PASTURO,LECCO,1286,629
097083,VALMADRERA,LECCO,7652,3564
016247,COSTA SERINA,BERGAMO,495,258
012081,GRANTOLA,VARESE,732,322
098050,SANT'ANGELO LODIGIANO,LODI,7826,3813
015202,SAN ZENONE AL LAMBRO,MILANO,2806,1225
015249,VANZAGHELLO,MILANO,3083,1390
018076,GROPELLO CAIROLI,PAVIA,2809,1171
012125,TAINO,VARESE,2085,989
018183,VOLPARA,PAVIA,90,38
097019,CASTELLO DI BRIANZA,LECCO,1722,664
097043,LIERNA,LECCO,1402,602
016134,MEZZOLDO,BERGAMO,100,62
018086,MARCIGNAGO,PAVIA,1611,690
108019,CESANO MADERNO,MONZA E DELLA BRIANZA,23322,10403
016222,URGNANO,BERGAMO,6053,2667
017091,LOGRATO,BRESCIA,2566,1022
019048,GERRE DE' CAPRIOLI,CREMONA,842,433
017059,COLOGNE,BRESCIA,4802,1991
012128,TRAVEDONA-MONATE,VARESE,2403,1205
015076,CESATE,MILANO,8733,3752
013101,FIGINO SERENZA,COMO,3355,1437
016012,ARDESIO,BERGAMO,2154,1054
019018,CASALETTO CEREDANO,CREMONA,781,358
016110,GAVERINA TERME,BERGAMO,491,228
014055,RASURA,SONDRIO,182,82
IGNOTO,IGNOTO,IGNOTA,124649,55265
020030,MANTOVA,MANTOVA,29864,15701
017026,BRANDICO,BRESCIA,1065,389
017052,CHIARI,BRESCIA,12099,5494
015154,NERVIANO,MILANO,11018,5269
017011,BARBARIGA,BRESCIA,1524,630
108025,LAZZATE,MONZA E DELLA BRIANZA,5018,2137
016187,ROVETTA,BERGAMO,2773,1333
098061,ZELO BUON PERSICO,LODI,4602,1878
016133,MARTINENGO,BERGAMO,6155,2675
019043,FIESCO,CREMONA,738,335
017195,VEROLANUOVA,BRESCIA,5560,2364
016044,CALCIO,BERGAMO,3206,1810
013135,LUISAGO,COMO,1817,757
020052,RONCOFERRARO,MANTOVA,4260,1878
018004,ALBUZZANO,PAVIA,2230,1017
015210,SETTALA,MILANO,4526,1781
015081,COLOGNO MONZESE,MILANO,28377,12517
016243,VILMINORE DI SCALVE,BERGAMO,993,449
108052,CAPONAGO,MONZA E DELLA BRIANZA,3014,1191
017002,ADRO,BRESCIA,4708,1969
016013,ARZAGO D'ADDA,BERGAMO,1643,728
017119,NUVOLENTO,BRESCIA,2214,907
017149,PONTEVICO,BRESCIA,4807,2518
012078,GORLA MAGGIORE,VARESE,3218,1478
015209,SESTO SAN GIOVANNI,MILANO,48171,23741
013160,MUSSO,COMO,665,303
016124,LEFFE,BERGAMO,2844,1397
015002,ABBIATEGRASSO,MILANO,19980,9021
016197,SELVINO,BERGAMO,1203,554
016215,TORRE DE' BUSI,BERGAMO,1427,597
015050,CARPIANO,MILANO,2446,933
015226,TURBIGO,MILANO,4106,1908
018137,SAN MARTINO SICCOMARIO,PAVIA,4089,2034
015096,CUGGIONO,MILANO,4824,2126
014028,FAEDO VALTELLINO,SONDRIO,323,158
017099,MAIRANO,BRESCIA,2200,786
018164,TROMELLO,PAVIA,2156,994
017148,PONTE DI LEGNO,BRESCIA,1093,482
018155,TORRAZZA COSTE,PAVIA,933,508
019010,CAMISANO,CREMONA,823,401
098048,SAN MARTINO IN STRADA,LODI,2511,1119
019030,CICOGNOLO,CREMONA,567,277
018110,PAVIA,PAVIA,49819,26567
098047,SAN FIORANO,LODI,1217,521
017090,LODRINO,BRESCIA,1097,491
017030,BRIONE,BRESCIA,458,174
017153,PRESEGLIE,BRESCIA,960,409
017139,PERTICA ALTA,BRESCIA,316,135
012015,BISUSCHIO,VARESE,2665,1159
013110,GRANDATE,COMO,1918,883
013234,VALSOLDA,COMO,878,369
012064,DAVERIO,VARESE,1984,948
015222,TRIBIANO,MILANO,2241,850
015110,GREZZAGO,MILANO,1748,705
097003,ANNONE DI BRIANZA,LECCO,1551,717
012042,CASTELLANZA,VARESE,9084,4342
014073,VALFURVA,SONDRIO,1510,663
017089,LIMONE SUL GARDA,BRESCIA,600,232
016021,BARZANA,BERGAMO,1132,525
016193,SARNICO,BERGAMO,4236,2506
018064,FORTUNAGO,PAVIA,185,107
014031,GEROLA ALTA,SONDRIO,108,63
017061,CONCESIO,BRESCIA,10704,4854
017185,TIGNALE,BRESCIA,828,396
019089,SAN DANIELE PO,CREMONA,901,458
013169,OLTRONA DI SAN MAMETTE,COMO,1480,645
019002,AGNADELLO,CREMONA,2390,924
018033,CASEI GEROLA,PAVIA,1533,855
016015,AVIATICO,BERGAMO,307,144
012050,CISLAGO,VARESE,6373,2827
017117,NAVE,BRESCIA,7608,3396
019062,OFFANENGO,CREMONA,4052,1813
016062,CASTELLI CALEPIO,BERGAMO,6554,3452
017072,FLERO,BRESCIA,5879,2471
018153,STRADELLA,PAVIA,7034,3170
018034,CASORATE PRIMO,PAVIA,5283,1934
016087,COVO,BERGAMO,2476,1001
098033,MACCASTORNA,LODI,39,17
013037,CAGLIO,COMO,320,167
016232,VERDELLINO,BERGAMO,4146,1741
012040,CASSANO MAGNAGO,VARESE,13047,6107
018073,GODIASCO,PAVIA,2126,1281
016011,ARCENE,BERGAMO,2894,1374
098032,LODI VECCHIO,LODI,5032,2246
013009,ANZANO DEL PARCO,COMO,1259,579
017024,BOVEGNO,BRESCIA,1293,572
018173,VELLEZZO BELLINI,PAVIA,1834,731
017199,VILLA CARCINA,BRESCIA,7064,3268
015016,BELLINZAGO LOMBARDO,MILANO,2383,1064
097005,BARZAGO,LECCO,1656,688
098014,CASTIGLIONE D'ADDA,LODI,3043,1390
017065,DARFO BOARIO TERME,BRESCIA,10012,4914
017165,RONCADELLE,BRESCIA,6126,2546
017180,SOIANO DEL LAGO,BRESCIA,991,430
014062,SPRIANA,SONDRIO,49,25
016072,CHIGNOLO D'ISOLA,BERGAMO,1805,680
012123,SOMMA LOMBARDO,VARESE,10307,4968
012076,GERMIGNAGA,VARESE,2082,1055
017201,VILLANUOVA SUL CLISI,BRESCIA,3665,1758
098055,SORDIO,LODI,2173,902
018029,CANNETO PAVESE,PAVIA,804,379
108043,TRIUGGIO,MONZA E DELLA BRIANZA,5502,2678
014056,ROGOLO,SONDRIO,322,169
018024,BRONI,PAVIA,5541,2600
015022,BESATE,MILANO,1192,483
018040,CASTELNOVETTO,PAVIA,308,154
013183,PIANELLO DEL LARIO,COMO,691,370
012035,CARONNO VARESINO,VARESE,2880,1381
020041,PIUBEGA,MANTOVA,949,425
016226,VALLEVE,BERGAMO,82,45
016100,FIORANO AL SERIO,BERGAMO,1796,890
013055,CASSINA RIZZARDI,COMO,2067,890
018071,GERENZAGO,PAVIA,851,399
015105,GARBAGNATE MILANESE,MILANO,16489,7476
018117,PONTE NIZZA,PAVIA,543,384
019082,RIPALTA GUERINA,CREMONA,379,161
097012,CALCO,LECCO,3370,1355
017106,MARONE,BRESCIA,2091,970
016204,SOVERE,BERGAMO,3523,1867
018012,BATTUDA,PAVIA,387,150
098052,SECUGNAGO,LODI,1286,578
017113,MONTICHIARI,BRESCIA,14052,5484
018146,SARTIRANA LOMELLINA,PAVIA,1016,612
012075,GERENZANO,VARESE,6536,2867
017079,GIANICO,BRESCIA,1451,666
016055,CAROBBIO DEGLI ANGELI,BERGAMO,2670,1097
013138,LURATE CACCIVIO,COMO,6220,2862
097062,PADERNO D'ADDA,LECCO,2555,1161
013249,GRAVEDONA ED UNITI,COMO,2682,1336
015192,SAN DONATO MILANESE,MILANO,21225,9763
015122,LISCATE,MILANO,2473,935
012066,DUNO,VARESE,74,37
015169,PAULLO,MILANO,7503,3270
015250,BARANZATE,MILANO,5090,2133
097022,CIVATE,LECCO,2659,1331
014050,PIURO,SONDRIO,1193,552
016122,ISSO,BERGAMO,422,174
016118,GROMO,BERGAMO,744,404
013129,LIPOMO,COMO,3999,1862
013032,BRUNATE,COMO,1063,505
016140,MORENGO,BERGAMO,1543,735
019055,MADIGNANO,CREMONA,2011,912
020022,DOSOLO,MANTOVA,1932,883
016063,CASTEL ROZZONE,BERGAMO,1705,758
018001,ALAGNA,PAVIA,463,194
015191,SAN COLOMBANO AL LAMBRO,MILANO,5079,2686
016061,CASSIGLIO,BERGAMO,74,40
020054,SABBIONETA,MANTOVA,2186,1010
013047,CARLAZZO,COMO,1716,562
012104,MONVALLE,VARESE,1139,523
014049,PIATEDA,SONDRIO,1332,650
013255,SOLBIATE CON CAGNO,COMO,3027,1413
012134,VEDANO OLONA,VARESE,4641,2278
019020,CASALETTO VAPRIO,CREMONA,1090,449
016209,SUISIO,BERGAMO,2090,855
019054,IZANO,CREMONA,1366,576
012068,FERNO,VARESE,3858,1659
018067,GAMBARANA,PAVIA,122,74
018022,BREME,PAVIA,385,262
097017,CASSAGO BRIANZA,LECCO,2871,1314
019099,SOSPIRO,CREMONA,2241,1525
018095,MONTEBELLO DELLA BATTAGLIA,PAVIA,984,552
017147,PONCARALE,BRESCIA,3639,1474
017176,SELLERO,BRESCIA,1011,541
015167,PANTIGLIATE,MILANO,3776,1545
019072,PIANENGO,CREMONA,1721,769
019011,CAMPAGNOLA CREMASCA,CREMONA,498,222
017071,FIESSE,BRESCIA,1236,551
016111,GAZZANIGA,BERGAMO,2969,1465
013145,MENAGGIO,COMO,2065,995
013064,CERMENATE,COMO,5714,2473
018078,LANDRIANO,PAVIA,3838,1610
017083,INCUDINE,BRESCIA,221,115
016144,NEMBRO,BERGAMO,7055,3237
016253,VAL BREMBILLA,BERGAMO,2667,1391
014026,DELEBIO,SONDRIO,2000,980
013128,LIMIDO COMASCO,COMO,2065,826
016166,PIAZZOLO,BERGAMO,64,28
014013,CASPOGGIO,SONDRIO,899,409
098042,ORIO LITTA,LODI,1247,597
016160,PEDRENGO,BERGAMO,3708,1569
013041,CANTU',COMO,25960,11169
018100,MONTU' BECCARIA,PAVIA,1009,467
015194,SAN GIORGIO SU LEGNANO,MILANO,4139,1901
013048,CARUGO,COMO,4160,1601
098008,CASALETTO LODIGIANO,LODI,1796,768
018145,SAN ZENONE AL PO,PAVIA,306,166
016052,CAPRINO BERGAMASCO,BERGAMO,1800,815
016010,ANTEGNATE,BERGAMO,1835,768
015051,CARUGATE,MILANO,9516,3895
016136,MOIO DE' CALVI,BERGAMO,121,68
017066,DELLO,BRESCIA,3460,1336
012008,BARASSO,VARESE,1120,657
013065,CERNOBBIO,COMO,4318,2049
015005,ALBAIRATE,MILANO,2967,1269
013253,ALTA VALLE INTELVI,COMO,1880,777
016114,GORLAGO,BERGAMO,3170,1470
097038,GARLATE,LECCO,1758,893
016029,BOLTIERE,BERGAMO,3452,1407
012010,BEDERO VALCUVIA,VARESE,380,164
098009,CASALMAIOCCO,LODI,2104,861
020019,CERESARA,MANTOVA,1493,692
016020,BARIANO,BERGAMO,2617,1165
017037,CAPRIANO DEL COLLE,BRESCIA,3213,1271
018101,MORNICO LOSANA,PAVIA,365,189
020058,SAN GIOVANNI DEL DOSSO,MANTOVA,735,293
012065,DUMENZA,VARESE,767,350
017112,MONTICELLI BRUSATI,BRESCIA,3121,1360
017105,MARMENTINO,BRESCIA,435,171
098060,VILLANOVA DEL SILLARO,LODI,1106,444
013040,CAMPIONE D'ITALIA,COMO,271,181
097001,ABBADIA LARIANA,LECCO,2090,937
014023,COLORINA,SONDRIO,879,404
016225,VALGOGLIO,BERGAMO,319,282
098054,SOMAGLIA,LODI,2443,1043
018065,FRASCAROLO,PAVIA,673,328
019044,FORMIGARA,CREMONA,641,318
018166,VAL DI NIZZA,PAVIA,388,263
016248,ALGUA,BERGAMO,370,192
017018,BIENNO,BRESCIA,2688,1412
014066,TIRANO,SONDRIO,6126,3290
020025,GAZZUOLO,MANTOVA,1250,623
020011,CASALOLDO,MANTOVA,1419,637
016182,ROGNO,BERGAMO,2629,1269
012099,MARZIO,VARESE,195,114
018191,CORNALE E BASTIDA,PAVIA,493,269
015115,LACCHIARELLA,MILANO,5636,2301
098036,MARUDO,LODI,969,457
018108,PANCARANA,PAVIA,194,102
014045,MORBEGNO,SONDRIO,8274,4281
016208,STROZZA,BERGAMO,658,357
013216,SORICO,COMO,752,308
015184,ROBECCO SUL NAVIGLIO,MILANO,4339,1839
016157,PALOSCO,BERGAMO,3674,1957
016067,CAZZANO SANT'ANDREA,BERGAMO,869,352
013063,CERANO D'INTELVI,COMO,386,174
014036,LANZADA,SONDRIO,922,409
013139,MAGREGLIO,COMO,435,228
014020,CHIURO,SONDRIO,1560,853
018066,GALLIAVOLA,PAVIA,95,63
016034,BOTTANUCO,BERGAMO,2937,1302
013242,VERTEMATE CON MINOPRIO,COMO,2571,1129
097031,DOLZAGO,LECCO,1747,750
018011,BASTIDA PANCARANA,PAVIA,599,304
015221,TREZZO SULL'ADDA,MILANO,7557,3656
019070,PESSINA CREMONESE,CREMONA,354,196
015113,INVERUNO,MILANO,5416,2424
016026,BIANZANO,BERGAMO,352,156
019040,DEROVERE,CREMONA,189,101
097093,VALVARRONE,LECCO,340,208
016216,TORRE DE' ROVERI,BERGAMO,1536,629
017121,ODOLO,BRESCIA,1135,474
018084,LUNGAVILLA,PAVIA,1491,737
012096,MALNATE,VARESE,10091,4985
017054,CIMBERGO,BRESCIA,378,177
097030,DERVIO,LECCO,1800,937
017009,BAGNOLO MELLA,BRESCIA,8289,3630
017094,LOSINE,BRESCIA,404,219
020013,CASTELBELFORTE,MANTOVA,1798,710
016019,BARBATA,BERGAMO,437,186
016217,TORRE PALLAVICINA,BERGAMO,656,351
019097,SONCINO,CREMONA,5006,3096
013098,FAGGETO LARIO,COMO,786,339
015026,BOFFALORA SOPRA TICINO,MILANO,2646,1086
017140,PERTICA BASSA,BRESCIA,379,175
018038,CASTELLETTO DI BRANDUZZO,PAVIA,651,326
018189,ZERBOLO',PAVIA,943,402
020046,QUINGENTOLE,MANTOVA,686,308
013126,LEZZENO,COMO,1177,515
013203,SALA COMACINA,COMO,353,215
019024,CASTEL GABBIANO,CREMONA,261,120
012044,CASTELSEPRIO,VARESE,849,418
019053,ISOLA DOVARESE,CREMONA,812,427
019026,CASTELVERDE,CREMONA,3646,1887
013071,CLAINO CON OSTENO,COMO,310,126
098051,SANTO STEFANO LODIGIANO,LODI,1130,472
015185,RODANO,MILANO,3037,1241
018062,FERRERA ERBOGNONE,PAVIA,633,320
016048,CAMERATA CORNELLO,BERGAMO,344,165
013075,COMO,COMO,54570,26727
019068,PERSICO DOSIMO,CREMONA,2180,1054
012046,CASTIGLIONE OLONA,VARESE,4873,2280
016073,CHIUDUNO,BERGAMO,3829,1730
016164,PIAZZA BREMBANA,BERGAMO,816,491
015139,MEDIGLIA,MILANO,7489,3073
097067,PERLEDO,LECCO,625,383
015071,CERRO AL LAMBRO,MILANO,3456,1572
019045,GABBIONETA BINANUOVA,CREMONA,546,262
016078,COLERE,BERGAMO,816,315
017049,CERVENO,BRESCIA,474,247
097050,MOGGIO,LECCO,299,175
012129,TRONZANO LAGO MAGGIORE,VARESE,119,57
015144,MESERO,MILANO,2588,1097
017136,PASSIRANO,BRESCIA,4819,2071
013184,PIGRA,COMO,164,54
017085,ISEO,BRESCIA,6238,3764
017150,PONTOGLIO,BRESCIA,4319,2289
018090,MEZZANA BIGLI,PAVIA,629,361
017155,PREVALLE,BRESCIA,3513,1396
097032,DORIO,LECCO,234,138
019034,CREDERA RUBBIANO,CREMONA,1115,502
108012,BRUGHERIO,MONZA E DELLA BRIANZA,21696,9422
016142,MOZZANICA,BERGAMO,2847,1202
018036,CASTANA,PAVIA,471,199
013005,ALBIOLO,COMO,1663,693
015059,CASSANO D'ADDA,MILANO,11666,5146
016022,BEDULITA,BERGAMO,451,260
017068,EDOLO,BRESCIA,2908,1496
108021,CONCOREZZO,MONZA E DELLA BRIANZA,10029,4455
013147,MERONE,COMO,2832,1191
013206,SAN FERMO DELLA BATTAGLIA,COMO,5198,2450
016251,SOLZA,BERGAMO,1170,447
018168,VALLE LOMELLINA,PAVIA,1040,515
014048,PIANTEDO,SONDRIO,818,348
108015,CARATE BRIANZA,MONZA E DELLA BRIANZA,11825,5448
018163,TRIVOLZIO,PAVIA,1465,566
108029,MACHERIO,MONZA E DELLA BRIANZA,4713,2095
015168,PARABIAGO,MILANO,17385,7805
018190,ZINASCO,PAVIA,1956,845
015159,OPERA,MILANO,9325,4442
098057,TERRANOVA DEI PASSERINI,LODI,571,231
012100,MASCIAGO PRIMO,VARESE,145,66
015251,VERMEZZO CON ZELO,MILANO,3255,1277
018158,TORRE DE' NEGRI,PAVIA,215,112
018124,ROBECCO PAVESE,PAVIA,349,174
015061,CASSINETTA DI LUGAGNANO,MILANO,1161,532
017169,SALE MARASINO,BRESCIA,2236,1086
014068,TOVO DI SANT'AGATA,SONDRIO,390,185
013025,BLESSAGNO,COMO,165,79
098003,BOFFALORA D'ADDA,LODI,1184,524
098024,CORTE PALASIO,LODI,989,418
014060,SONDALO,SONDRIO,2599,1440
017007,ARTOGNE,BRESCIA,2268,998
020036,MONZAMBANO,MANTOVA,2511,1060
018026,CAMPOSPINOSO,PAVIA,666,333
016135,MISANO DI GERA D'ADDA,BERGAMO,1856,794
019013,CAPPELLA CANTONE,CREMONA,355,160
015082,COLTURANO,MILANO,1202,447
012106,MORNAGO,VARESE,3040,1380
018180,VILLANTERIO,PAVIA,1933,998
012137,VENEGONO SUPERIORE,VARESE,4505,1985
097026,COSTA MASNAGA,LECCO,3240,1442
015175,PIOLTELLO,MILANO,20479,8226
018130,ROSASCO,PAVIA,338,173
020033,MARMIROLO,MANTOVA,4602,2046
013250,BELLAGIO,COMO,2500,1296
108014,CAMPARADA,MONZA E DELLA BRIANZA,1296,586
108034,MUGGIO',MONZA E DELLA BRIANZA,14402,6258
014043,MESE,SONDRIO,1088,492
013042,CANZO,COMO,3531,1740
108051,BUSNAGO,MONZA E DELLA BRIANZA,4006,1678
098058,TURANO LODIGIANO,LODI,935,405
012141,SANGIANO,VARESE,820,423
015236,VERNATE,MILANO,1956,745
012113,PORTO CERESIO,VARESE,1725,824
017025,BOVEZZO,BRESCIA,5194,2319
